
2023-06-23 15:01:04.714275,30,1,90,136
2023-06-23 15:01:05.636619,0,0,90,-2
2023-06-23 15:01:32.657743,30,1,90,100
2023-06-23 15:01:34.014435,0,0,90,-2
2023-06-23 15:01:40.408282,30,1,90,84
2023-06-23 15:01:41.763561,0,0,90,-2
2023-06-23 15:01:44.688921,30,1,90,95
2023-06-23 15:01:44.955082,0,0,90,-2
2023-06-23 15:01:47.270728,30,1,90,51
2023-06-23 15:01:48.617471,0,0,90,-2
2023-06-23 15:01:50.615662,30,1,90,93
2023-06-23 15:01:51.481569,0,0,90,3
